message_id,label,catCode,plaintext,lang,label_llama,tweet_lang
1.54E+18,unrelated,4,@WaxRatchet @nytimes To secede they'd need to pay off their share of thr national debt. And good luck with border control. The separate country apart from the Rio Grande would mainly be wide open land.,en,unrelated,en
1.61E+18,anti-immigration,2,@Lina09781998 @CNN Were do you put 2.7 million people? This policy is wrong remain in Mexico requirement would slow this down. People are dying with drugs cartels running the Mexican border making billions on human trafficking! Who calls any of this humane! #BidenBorderCrisis https://t.co/8nv9Kbtt07,en,anti-immigration,en
1.59E+18,neutral,3,Great to join many friends along with our next Lt Governor at the County’s 12th Annual Diwali Celebration as @arunamiller returned to the place where she served as a county transportation engineer and is now poised to become the 1st immigrant & Indian American elected statewide. https://t.co/VaFBGFra9A,en,pro-immigration,en
1.51E+18,unrelated,4,@tedcruz  go back to where you came from! That's your platform right? Walls and hating immigrants? Go back to Canada!,en,pro-immigration,en
1.54E+18,neutral,3,Our motherland is evacuating day by day and now it has became a place with highesht rate of migration. We need Separate #MithilaRajya https://t.co/y0esPmXZnh,en,neutral,en
1.52E+18,unrelated,4,Part 1 of 2  #thesouthafricanabroad 🇿🇦 watching the Ben-my-Chree heading out from Douglas Harbour on Sunday evening.  #BenmyChree #Douglas #DouglasHarbour #DouglasBay #Boat #Ship #Ferry #IrishSea #TowerofRefuge #Overcast #Evening #MyIom #IsleofMan 🇮🇲 https://t.co/0mwAr1Ojhz,en,unrelated,en
1.57E+18,pro-immigration,1,"We are all human beings, immigrant or no https://t.co/EO3LjqGwnO",en,pro-immigration,en
1.53E+18,pro-immigration,1,TONIGHT ON FOX61: Wethersfield High School students are putting on a show to raise money for Ukraine. I spoke with the two WHS juniors who organized a cabaret and dinner to help provide meals to refugee families in Ukraine. Story on @FOX61News at 11pm. https://t.co/fkap1B9qWd https://t.co/qHZpkJbGqV,en,pro-immigration,en
1.51E+18,anti-immigration,2,@Muhlonishwa @Sixty60_Tweets Yes i do agree with you on the matter the point is because of cheap labor and undocumented foreigners in south Africa https://t.co/xwHMMdWama,en,anti-immigration,en
1.59E+18,neutral,3,@mommasboyforeva Does his opponent support illegal immigration; or closing the border? I think it's illegal immigration,en,neutral,en
1.59E+18,unrelated,4,@Engr_japYuki feel ko they were provoked by the foreigner 🙄🙄🙄,en,unrelated,en
1.60E+18,neutral,3,"We need to be plain clear about this: if you’re poor, not well connected, non-immigrant, non-POC, and uneducated the best place to live is Europe, if not, the US is better. Rich white people life plainly nice in both places.",en,neutral,en
1.59E+18,pro-immigration,1,"@Anthony84422184 57% of refugees come from either Syria, Afghanistan & Sth.Sudan. Consider the role of the UK in displacing these refugee families? I'm currently reading 'The Beekeeper of Aleppo'. We are fortunate that in our lifetime we have not had to face such harrowing circumstances 😢",en,pro-immigration,en
1.58E+18,pro-immigration,1,"@debra_anzelone @jbrown11871 I grew up in central California around many migrate workers and they get such a bad rep, nobody wants to do that job, they're doing us a service, and to say that they're criminals when they're in the fields working that hard is laughable criminals don't work that hard.",en,pro-immigration,en
1.57E+18,unrelated,4,@ChroniclesOfNa2 @MigratingPig @GovMLG I suspect this was pre sedition.,en,unrelated,en
1.50E+18,unrelated,4,@CarolineVerduin @StVluchteling @PvdADenHaag @GroenLinksDH @D66DenHaag @daniellebrouw @balstermartijn @RvanAsten @jarremiddeljans @lauraelisedv @EvitaRozenberg Toppers!🔰🇺🇦,en,unrelated,en
1.53E+18,unrelated,4,@RossLynch @easyloveaiono ROSS THIS IS UR BEST FRIEND!!!,en,unrelated,en
1.53E+18,neutral,3,"Do you know any Ukrainian refugee in London that works in the Lean Agile space? Please, put them in touch with us and we can give them some of the final conference tickets we have.",en,pro-immigration,en
1.56E+18,unrelated,4,Drinking a Hopalicious by @ale_asylum @ Players Sports Bar — https://t.co/srAdzy8oX7,en,unrelated,en
1.57E+18,anti-immigration,2,@happyhazel68 @NickAdamsinUSA Where’s the kindness for the Americans living on the street in every city? Winter coming and the homeless will be left on the street but you can rest assure the illegal immigrants will have a warm bed to sleep on! Biden has no compassion for the HOMELESS AMERICANS! Impeach Biden,en,anti-immigration,en
1.50E+18,pro-immigration,1,Comrade Johnson gets hot under the collar about being asked to give up a £2m bung to the Tories from their rich Russian pals. Together with delays to act on sanctions - letting oligarchs of the hook and reluctance to take refugees - further signs that Tories are owned by Putin.,en,pro-immigration,en
1.54E+18,unrelated,4,"Join the Rian Immigrant Center team! Our latest job opening https://t.co/77wguYfzvP Boston, MA",en,neutral,en
1.51E+18,unrelated,4,#IPLupdates : The Orange brigade go against the Knight's to night in match not 25 of #TATAIPL2022 to night @ Braboume Stadium #IPL #IPLFantasyLeague #IPL20222 #DilKholKe #SRHvKKR #korbolorbojeetbo #OrangeArmy #KKRHaiTaiyaar #ReadyToRise @iamsrk https://t.co/mdL9QipHk0,en,unrelated,en
1.52E+18,pro-immigration,1,"Danilo Rugama, SJ an immigrant from Nicaragua is the 1st in his family to grad w/a Master's degree. In the past 3 years he has served the immigrant community in my parish & unaccompanied minors in detention sites. He now leaves the @jesuitswest  to serve in Morocco. Pray for him. https://t.co/VNPdinn649",en,pro-immigration,en
1.49E+18,unrelated,4,"The participants of the bird walk learned quite a lot today,as well as observed migratory birds here, which are otherwise not spotted anywhere else in the city. @Journo_Smehta @nivi15 @umamahesh_ToI  @vizaginsight @HelloVizag @YoVizag @inbiodiversity @indianBIRDSJrnl @CZA_Delhi https://t.co/dq2tjyyR4b",en,unrelated,en
1.50E+18,neutral,3,Wow. The Russian agents were surely more likely to be the ones funding the Conservative party? Rather than refugees struggling across a border.,en,neutral,en
1.52E+18,unrelated,4,"@Dragem @nasescobar316 @FartingJ @yayo515 @_Yayger @RepDLesko The Einstein Immigrant, Melonia Trump?",en,unrelated,en
1.54E+18,neutral,3,"1 of 2 Refugees from boats to be electronically tagged ‘like criminals’ - will the different colour triangles to denote type like socialists, LGTBQI, disabled etc - they choose to do it differently. Remember what Tony Benn said  #ToriesOut https://t.co/QARWpqa7PA",en,pro-immigration,en
1.58E+18,unrelated,4,Graduates demonstrating their speaking and listening skills through drama. Congratulations to our graduate. go out there and practice your skills @refugeelawproj  @RefugeesUganda @UNHCRuganda https://t.co/wqvDQpsTAb,en,pro-immigration,en
1.56E+18,unrelated,4,@benwhitworth1 @TripperheadToo SMS and iMessage. 😳 You know that inbox where all your spam and verification codes go??? It’s crazy! No one I work with uses it and only friends who’ve spent extensive time in Europe or Asia use it but only with foreigners like me!,en,unrelated,en
1.59E+18,anti-immigration,2,@RishiSunak priorities  Boarder control  Removal of illegal immigrants  Protection of British Citizens from the continued flow of Criminals coming into this Country,en,anti-immigration,en
1.50E+18,unrelated,4,@lesiavasylenko @veckansglitter Please stay safe! 🌺❤️🇺🇦#SlavaUkraini 🇺🇦❤️🌺,en,neutral,en
1.56E+18,unrelated,4,"#LifeSavior_GodKabir Take the refuge of a true enlightened Guru who provides true worship, so that Almighty Lord Ka… https://t.co/NV9jiPwNE7",en,unrelated,en
1.57E+18,unrelated,4,"#GodNightMonday Until this soul comes in the refuge of God Kabir by means of a complete Saint, kaal will keep on inflicting atrocities. @SaintRampalJiM Visit Saint Rampal Ji Maharaj YouTube Channel for More Information #mondaythoughts https://t.co/p7ib8eh04A",en,unrelated,en
1.57E+18,anti-immigration,2,"@nypost Ok, California? Do you have a problem? Call Joe! His 8 (x3) mil. migrants  can stop this.",en,anti-immigration,en
1.48E+18,unrelated,4,@ms_refuge Have fun,en,unrelated,en
1.60E+18,neutral,3,Happy2share that I contributed to1️⃣chapterTo #MigrationandHealth by @UChicagoPress exploring the intersection of 21stCentury #migration with the foundational #determinants of #health HugeThanks @sandrogalea @mhzaman @CatherineEttman @severonis Available at https://t.co/Gv11IUJPMh,en,neutral,en
1.50E+18,pro-immigration,1,@HRHChipshop Well the immigration policy just has had a bonus  ....  FFS . Brexit and absolute F#cking disaster.....,en,pro-immigration,en
1.52E+18,pro-immigration,1,"@Acyn Thank goodness for Rep. Cicilline ""calling out""  the Republicans' 60 pg. Internal memo to attack Sec. Mayorkas with disinformation, false data/ numbers related to Immigrants( GOP calls them ""aliens"" who ALL commit heinous crimes)! ALL theatrics will be used on FOX, OAN, NEWSMAX.",en,pro-immigration,en
1.58E+18,anti-immigration,2,"Sir , this question should be asked by their counterparts in Great Britain & the U.S.A. you know one thing ? You may build Hindu temples in U.S, Canada ,Dubai & rest of the world; but no foreigners should build churches or mosques in India ! Tolerance & brotherhood,BJP style!✍️",en,anti-immigration,en
1.49E+18,pro-immigration,1,The international community must pressure Abiy Ahmed to facilitate the repatriation of Oromo citizens languishing in Saudi Arabia’s jails immediately without any preconditions. @antonioguterres @JosepBorrellF @UN @unhcr @amnesty @Reuters #OromoVoice #SaveOromoMigrants,en,pro-immigration,en
1.54E+18,unrelated,4,@OneLeft404 @Phil_Lewis_ Human trafficking,en,unrelated,en
1.53E+18,unrelated,4,Do you feel safe living in Ghana as a citizen or foreigner?  Share your thoughts with us via the hashtag #PrimeMorning  Photo credit: Getty Images (Nipah Dennis) https://t.co/TMKo6RYGK7,en,unrelated,en
1.56E+18,neutral,3,NEW: Illegal immigrants detained at border under Biden held 10 times longer than permitted https://t.co/CkSu6mFSHS,en,neutral,en
1.53E+18,neutral,3,@HardFactorNews I asked my wife @thatrandomjenna to house a 20 year old Ukrainian female refugee and she was less than happy with the proposition.,en,pro-immigration,en
1.50E+18,neutral,3,"#StopWar War only results in loss of both sides. Thousands and millions of children are orphans, women are widows. People are forced to migrate from their native land. https://t.co/gjYk44JQqk",en,pro-immigration,en
1.55E+18,anti-immigration,2,"@MayorBowser is it wrong to call u #xenophobic for complaining about #immigrants being bussed to DC from southern border?  That’s what @TheDemocrats say of those opposing @JoeBiden’s, @KamalaHarris’s DELIBERATELY open border and migrant surges. @AliMayorkas @MurielBowser @DHSgov",en,anti-immigration,en
1.52E+18,pro-immigration,1,@davidmweissman The money spent to pay for a wall should be instead applied to humanitarian measures for people who are trying to come here - they are political and economic refugees I know that our policies are different look at Cubans/Haitians treated very differently wet foot dry foot,en,pro-immigration,en
1.50E+18,unrelated,4,"@ctrunnals @DaniBananica @kirstiealley Are you kidding me..get your head our if MSM they are lying to you..The Russians are pulling down the Nazi cabal in Ukrain..bombing the US biolabs paid for by Biden, Obama, Clintons ECT ..they are dismantling the Human Trafficking there..The Ukrainian military are killing civi's",en,unrelated,en
1.51E+18,unrelated,4,"Go out confidently in the direction of YOUR dreams, not the dreams that others have imagined for you. Always be true to yourself! #Faith #MotivationalQuotes #QuoteOfTheWeek #bookthattrip #CrazyLove #digitalnomad https://t.co/uAQNLK02K6",en,unrelated,en
1.54E+18,unrelated,4,💡 #Migration trends are still focused on Western markets (Europe and U.S.) 💡 Life solutions for ultra clients can be highly tailor-made for each family,en,neutral,en
1.54E+18,unrelated,4,"@alantilmouth @DEBALMER @CambsBirdClub @ukrbbp @DaveMo57 That would certainly make sense, with an early migrant like these. Thanks. Hopefully a good year.  They certainly have a quite strange (by my reckoning) distribution around the U.K.",en,unrelated,en
1.55E+18,neutral,3,So we should mess with immigration reform? Ok,en,neutral,en
1.57E+18,pro-immigration,1,Migrants riding Ferry from Martha’s Vineyard heading to Joint Base Cape Cod. Thankful for all they’ve received so far. #7News https://t.co/JYWNBs7Bsy,en,pro-immigration,en
1.50E+18,anti-immigration,2,"No one would deny help to these people,they're having a very hard, hopeless,time! We do Not like is when ILLEGAL MIGRANTS who are in NO danger,arrive in the UK ILLEGALLY,they've come through safe Countries to get here,and are put up in hotels at a massive cost to our tax payers!",en,anti-immigration,en
